tag_name,category,in_boiler_cats,in_minlp158,status,n_pi_deps,n_covered,n_blocked,blocked_pi_tags
Fuel_Emission_Factor,Boiler -- Combustion & Fuel,True,False,partially_blocked,10,5,5,BOILER_A_CO2_Fuel_Emission_Factor; BOILER_B_CO2_Fuel_Emission_Factor; BOILER_C_CO2_Fuel_Emission_Factor; BOILER_D_CO2_Fuel_Emission_Factor; BOILER_E_CO2_Fuel_Emission_Factor
Fuel_Rate,Boiler -- Combustion & Fuel,True,False,literal_constant,0,0,0,
Fuel_generated,Boiler -- Combustion & Fuel,True,False,fully_blocked,16,0,16,EG1_DEG_production_flow; EG1_HEG_production_flow; EG1_MEG_production_flow; EG1_TEG_production_flow; EG2_DEG_production_flow; EG2_HEG_production_flow; EG2_MEG_production_flow; EG2_TEG_production_flow; EG3_DEG_production_flow; EG3_HEG_production_flow; EG3_MEG_production_flow; EG3_TEG_production_flow; ETHANE_Fuel_From_ETH_to_UO_raw; TAILGAS_From_EG1_to_UO_raw; TAILGAS_From_EG2_to_UO_raw; TAILGAS_From_EG3_to_UO_raw
Fuel_to_LAO_Heater,Boiler -- Combustion & Fuel,True,False,fully_blocked,2,0,2,FUEL_GAS_From_UO_to_LAO_A; FUEL_GAS_From_UO_to_LAO_B
Fuel_wrt_CBD_Saving,Boiler -- Performance & Energy,True,False,fully_blocked,1,0,1,LHV
HP_Steam_Vent_Valve_PC7027_Steam_Flow_Out_ETH,HP Steam Header,False,True,fully_blocked,1,0,1,HP_Steam_Vent_Valve_PC7027_Opening_ETH
HP_to_LP_Let_Down_Valve_HC7262_HP_Steam_flow_in_ETH,HP Steam Header,False,True,fully_blocked,1,0,1,HP_to_LP_Let_Down_Valve_Opening_HC7262_ETH
HP_to_LP_Let_Down_Valve_PC7026_LP_Steam_flow_out_ETH,HP Steam Header,False,True,fully_blocked,1,0,1,HP_to_LP_Let_Down_Valve_Opening_PC7026_ETH
HP_to_MP_Letdown_HPS_Flow_In_PV0007A_UO,Letdown / Desuperheater,False,True,fully_blocked,1,0,1,HP_to_MP_Letdown_Valve_Opening_PV0007A_UO
HP_to_MP_Letdown_HPS_Flow_In_PV0007B_UO,Letdown / Desuperheater,False,True,fully_blocked,1,0,1,HP_to_MP_Letdown_Valve_Opening_PV0007B_UO
K_Eq,Boiler -- Air System,True,False,literal_constant,0,0,0,
LAO_Load,LAO Plant,False,True,fully_blocked,1,0,1,LAO_Load_raw
LAO_Plant_Status,LAO Plant,False,True,fully_blocked,1,0,1,LAO_Load_raw
LAO_Total_Boiler_Stack_Loss_Per_Kg_Fuel,Boiler -- Flue Gas & Stack,True,False,partially_blocked,15,11,4,Arrazi_Plant_Load; LAO_Load_raw; LAO_STACK_TEMPERATURE; LAO_oxygen
LPS_from_Drives,LP Steam Header,False,True,fully_computable,17,17,0,
LP_Steam_Dumping_Valve_PC0024A_Steam_flow_out_UO,LP Steam Header,False,True,fully_computable,1,1,0,
LP_Steam_Generation,LP Steam Header,False,True,partially_blocked,26,22,4,MP_to_LP_Letdown_Valve_Opening_PV013A_UO; MP_to_LP_Letdown_Valve_Opening_PV013B_UO; MP_to_LP_Letdown_Valve_Opening_PV31_UO; MP_to_LP_Letdown_Valve_Opening_PV32_UO
LP_Steam_To_Stripping_Column_reboiler_Duty_GJ,Boiler -- Performance & Energy,True,False,fully_blocked,1,0,1,LP_Steam_To_Stripping_Column_reboiler_Duty
LP_for_heating_only_HPS_Boiler,Boiler -- Performance & Energy,True,False,partially_blocked,41,5,36,BFW_TO_LAO_raw; BFW_to_EOEG_1_raw; BFW_to_EOEG_2_raw; BFW_to_EOEG_3_raw; DSP_BFW_TO_CAUSTIC_DILUTION_raw; DSP_BFW_TO_EG1_raw; DSP_BFW_TO_EG2_raw; DSP_BFW_TO_EG3_raw; DSP_BFW_TO_ETH_raw; Deaerator_A_LPS_raw; Deaerator_B_LPS_raw; EG1_CLEAN_COND_TO_U_O_raw; EG1_DEG_production_flow; EG1_HEG_production_flow; EG1_MEG_production_flow; EG1_TEG_production_flow; EG1_suspect_COND_TO_U_O_raw; EG2_CLEAN_COND_TO_U_O_raw; EG2_DEG_production_flow; EG2_HEG_production_flow; EG2_MEG_production_flow; EG2_TEG_production_flow; EG2_suspect_COND_TO_U_O_raw; EG3_CLEAN_COND_TO_U_O_raw; EG3_DEG_production_flow; EG3_HEG_production_flow; EG3_MEG_production_flow; EG3_TEG_production_flow; EG3_suspect_COND_TO_U_O_raw; ETH_CLEAN_COND_TO_U_O_raw; ETH_suspect_COND_TO_U_O_raw; LAO_Load_raw; LP_Steam_Enthalpy; Total_Ethylene_Production_ETH_Plant; VHP_BFW_FROM_U_O; VHP_DESPHTR_BFW_FROM_U_O
LP_for_heating_only_HPS_Boiler_cost,Boiler -- Performance & Energy,True,False,partially_blocked,126,50,76,Arrazi_Plant_Load; BFW_TO_LAO_raw; BFW_to_EOEG_1_raw; BFW_to_EOEG_2_raw; BFW_to_EOEG_3_raw; BOILER_A_FLUE_GAS_OXGYGEN; BOILER_B_FLUE_GAS_OXGYGEN; BOILER_C_FLUE_GAS_OXGYGEN; BOILER_D_FLUE_GAS_OXGYGEN; BOILER_E_FLUE_GAS_OXGYGEN; Boielr_B_Fuel_Gas_Flow; Boiler_A_Combustion_Air_Temperature; Boiler_A_Main_Fuel_Gas_Temperature; Boiler_B_Combustion_Air_Temperature; Boiler_B_Main_Fuel_Gas_Temperature; Boiler_C_Combustion_Air_Temperature; Boiler_C_Main_Fuel_Gas_Temperature; Boiler_D_Combustion_Air_Temperature; Boiler_D_Main_Fuel_Gas_Temperature; Boiler_E_Combustion_Air_Temp; Boiler_E_Main_Fuel_Gas_Temperature; C2R_turbine_Inlet_steam_flow; C3R_turbine_Inlet_steam_flow; DSP_BFW_TO_CAUSTIC_DILUTION_raw; DSP_BFW_TO_EG1_raw; DSP_BFW_TO_EG2_raw; DSP_BFW_TO_EG3_raw; DSP_BFW_TO_ETH_raw; Deaerator_A_LPS_raw; Deaerator_B_LPS_raw; EG1_CLEAN_COND_TO_U_O_raw; EG1_DEG_production_flow; EG1_HEG_production_flow; EG1_MEG_production_flow; EG1_TEG_production_flow; EG1_suspect_COND_TO_U_O_raw; EG2_CLEAN_COND_TO_U_O_raw; EG2_DEG_production_flow; EG2_HEG_production_flow; EG2_MEG_production_flow; EG2_TEG_production_flow; EG2_suspect_COND_TO_U_O_raw; EG3_CLEAN_COND_TO_U_O_raw; EG3_DEG_production_flow; EG3_HEG_production_flow; EG3_MEG_production_flow; EG3_TEG_production_flow; EG3_suspect_COND_TO_U_O_raw; ETH_CLEAN_COND_TO_U_O_raw; ETH_suspect_COND_TO_U_O_raw; Fuel_BLR_1_raw; Fuel_BLR_2_raw; Fuel_BLR_3_raw; Fuel_BLR_4_raw; Fuel_BLR_5_raw; HP_Steam_Enthalpy; HP_Steam_Vent_Valve_PC7027_Opening_ETH; HP_to_LP_Let_Down_Valve_Opening_HC7262_ETH; HP_to_LP_Let_Down_Valve_Opening_PC7026_ETH; HP_to_MP_Letdown_Valve_Opening_PV0007A_UO; HP_to_MP_Letdown_Valve_Opening_PV0007B_UO; LAO_Load_raw; LHV; LP_Steam_Enthalpy; MP_Steam_Enthalpy; MP_to_LP_Letdown_Valve_Opening_PV013A_UO; MP_to_LP_Letdown_Valve_Opening_PV013B_UO; MP_to_LP_Letdown_Valve_Opening_PV31_UO; MP_to_LP_Letdown_Valve_Opening_PV32_UO; Quench_water_pump_turbine_Inlet_steam_flow; Regeneration_Gas_Heater_Level; Total_Ethylene_Production_ETH_Plant; VHP_BFW_FROM_U_O; VHP_DESPHTR_BFW_FROM_U_O; VHP_to_HP_Let_Down_Valve_Opening_PX7024A_ETH; VHP_to_HP_Let_Down_Valve_Opening_PX7024B_ETH
MP_Steam_Consumption,MP Steam Header,False,True,partially_blocked,21,5,16,EG1_DEG_production_flow; EG1_HEG_production_flow; EG1_MEG_production_flow; EG1_TEG_production_flow; EG2_DEG_production_flow; EG2_HEG_production_flow; EG2_MEG_production_flow; EG2_TEG_production_flow; EG3_DEG_production_flow; EG3_HEG_production_flow; EG3_MEG_production_flow; EG3_TEG_production_flow; MP_to_LP_Letdown_Valve_Opening_PV013A_UO; MP_to_LP_Letdown_Valve_Opening_PV013B_UO; MP_to_LP_Letdown_Valve_Opening_PV31_UO; MP_to_LP_Letdown_Valve_Opening_PV32_UO
MP_Steam_Generation,MP Steam Header,False,True,partially_blocked,22,6,16,EG1_DEG_production_flow; EG1_HEG_production_flow; EG1_MEG_production_flow; EG1_TEG_production_flow; EG2_DEG_production_flow; EG2_HEG_production_flow; EG2_MEG_production_flow; EG2_TEG_production_flow; EG3_DEG_production_flow; EG3_HEG_production_flow; EG3_MEG_production_flow; EG3_TEG_production_flow; MP_to_LP_Letdown_Valve_Opening_PV013A_UO; MP_to_LP_Letdown_Valve_Opening_PV013B_UO; MP_to_LP_Letdown_Valve_Opening_PV31_UO; MP_to_LP_Letdown_Valve_Opening_PV32_UO
MP_to_LP_Letdown_LPS_Flow_Out_PV013A_UO,Letdown / Desuperheater,False,True,fully_blocked,1,0,1,MP_to_LP_Letdown_Valve_Opening_PV013A_UO
MP_to_LP_Letdown_LPS_Flow_Out_PV013B_UO,Letdown / Desuperheater,False,True,fully_blocked,1,0,1,MP_to_LP_Letdown_Valve_Opening_PV013B_UO
MP_to_LP_Letdown_LPS_Flow_Out_PV31_UO,Letdown / Desuperheater,False,True,fully_blocked,1,0,1,MP_to_LP_Letdown_Valve_Opening_PV31_UO
MP_to_LP_Letdown_LPS_Flow_Out_PV32_UO,Letdown / Desuperheater,False,True,fully_blocked,1,0,1,MP_to_LP_Letdown_Valve_Opening_PV32_UO
MP_to_LP_Letdown_MPS_Flow_In_PV013A_UO,Letdown / Desuperheater,False,True,fully_blocked,1,0,1,MP_to_LP_Letdown_Valve_Opening_PV013A_UO
MP_to_LP_Letdown_MPS_Flow_In_PV013B_UO,Letdown / Desuperheater,False,True,fully_blocked,1,0,1,MP_to_LP_Letdown_Valve_Opening_PV013B_UO
NG_Fuel_to_EG1,Boiler -- Combustion & Fuel,True,False,fully_blocked,5,0,5,EG1_DEG_production_flow; EG1_HEG_production_flow; EG1_MEG_production_flow; EG1_TEG_production_flow; NG_Fuel_to_EG1_raw
NG_Fuel_to_EG2,Boiler -- Combustion & Fuel,True,False,fully_blocked,5,0,5,EG2_DEG_production_flow; EG2_HEG_production_flow; EG2_MEG_production_flow; EG2_TEG_production_flow; NG_Fuel_to_EG2_raw
NG_Fuel_to_EG3,Boiler -- Combustion & Fuel,True,False,fully_blocked,5,0,5,EG3_DEG_production_flow; EG3_HEG_production_flow; EG3_MEG_production_flow; EG3_TEG_production_flow; NG_Fuel_to_EG3_raw
NUMBER_OF_BOILERS_ONLINE,Boiler -- Performance & Energy,True,False,depends_on_non_pi_refs,0,0,5,BOILER_A_STATUS; BOILER_B_STATUS; BOILER_C_STATUS; BOILER_D_STATUS; BOILER_E_STATUS
NUMBER_OF_BOILERS_OPTIMUM,Boiler -- Performance & Energy,True,False,depends_on_non_pi_refs,0,0,2,NUMBER_OF_BOILERS_ONLINE; STEAM_MARGIN_NUMBER
OVERALL_SUPERHEATED_STEAM_BFW_RATIO,Boiler -- Steam Generation,True,False,literal_constant,0,0,0,
Plant_BFW_Demand,Boiler -- BFW System,True,False,fully_blocked,17,0,17,BFW_TO_LAO_raw; BFW_to_EOEG_1_raw; BFW_to_EOEG_2_raw; BFW_to_EOEG_3_raw; EG1_DEG_production_flow; EG1_HEG_production_flow; EG1_MEG_production_flow; EG1_TEG_production_flow; EG2_DEG_production_flow; EG2_HEG_production_flow; EG2_MEG_production_flow; EG2_TEG_production_flow; EG3_DEG_production_flow; EG3_HEG_production_flow; EG3_MEG_production_flow; EG3_TEG_production_flow; LAO_Load_raw
Plant_BFW_Demand_Benefit,Boiler -- BFW System,True,False,depends_on_non_pi_refs,0,0,3,BFW_Cost_actual; Plant_BFW_Demand_actual; Plant_BFW_Demand_optimum
Regeneration_Gas_Heater_Steam,Boiler -- Steam Generation,True,True,fully_blocked,1,0,1,Regeneration_Gas_Heater_Level
Return_Condensate,Steam Turbine,False,True,partially_blocked,36,2,34,C2R_turbine_Inlet_steam_flow; C3R_turbine_Inlet_steam_flow; DSP_BFW_TO_ETH_raw; EG1_CLEAN_COND_TO_U_O_raw; EG1_DEG_production_flow; EG1_HEG_production_flow; EG1_MEG_production_flow; EG1_TEG_production_flow; EG1_suspect_COND_TO_U_O_raw; EG2_CLEAN_COND_TO_U_O_raw; EG2_DEG_production_flow; EG2_HEG_production_flow; EG2_MEG_production_flow; EG2_TEG_production_flow; EG2_suspect_COND_TO_U_O_raw; EG3_CLEAN_COND_TO_U_O_raw; EG3_DEG_production_flow; EG3_HEG_production_flow; EG3_MEG_production_flow; EG3_TEG_production_flow; EG3_suspect_COND_TO_U_O_raw; ETH_CLEAN_COND_TO_U_O_raw; ETH_suspect_COND_TO_U_O_raw; HP_Steam_Vent_Valve_PC7027_Opening_ETH; HP_to_LP_Let_Down_Valve_Opening_HC7262_ETH; HP_to_LP_Let_Down_Valve_Opening_PC7026_ETH; Polished_Condenstae_to_Deaerator; Quench_water_pump_turbine_Inlet_steam_flow; Regeneration_Gas_Heater_Level; Total_Ethylene_Production_ETH_Plant; VHP_BFW_FROM_U_O; VHP_DESPHTR_BFW_FROM_U_O; VHP_to_HP_Let_Down_Valve_Opening_PX7024A_ETH; VHP_to_HP_Let_Down_Valve_Opening_PX7024B_ETH
STACK_TEMP,Boiler -- Flue Gas & Stack,True,False,literal_constant,0,0,0,
Saturator_Tsat,Boiler -- Steam Generation,True,False,fully_blocked,1,0,1,LP_steam_pressure_to_saturator
Spec_En_Cons_BLR_1,Specific Energy Consumption,False,True,partially_blocked,4,2,2,Fuel_BLR_1_raw; LHV
Spec_En_Cons_BLR_2,Specific Energy Consumption,False,True,partially_blocked,4,1,3,Boielr_B_Fuel_Gas_Flow; Fuel_BLR_2_raw; LHV
Spec_En_Cons_BLR_3,Specific Energy Consumption,False,True,partially_blocked,4,2,2,Fuel_BLR_3_raw; LHV
Spec_En_Cons_BLR_4,Specific Energy Consumption,False,True,partially_blocked,4,2,2,Fuel_BLR_4_raw; LHV
Spec_En_Cons_BLR_5,Specific Energy Consumption,False,True,partially_blocked,4,2,2,Fuel_BLR_5_raw; LHV
Steam_Generation_from_Boilers,Boiler -- Steam Generation,True,True,fully_computable,5,5,0,
Steam_Generation_from_Boilers_Benefit,Boiler -- Steam Generation,True,False,depends_on_non_pi_refs,0,0,4,HP_Steam_Enthalpy_actual; HP_Steam_enthalpy_Cost_actual; Steam_Generation_from_Boilers_actual; Steam_Generation_from_Boilers_optimum
Sum_of_Off_Gas_Components,Boiler -- Combustion & Fuel,True,False,fully_blocked,5,0,5,Fuel_Gas_C2H4_Concentration; Fuel_Gas_C2H6_Concentration; Fuel_Gas_C3H8_Concentration; Fuel_Gas_CH4_Concentration; Fuel_Gas_H2_Concentration
TOTAL_FUEL_COMPOSTION_MASS,Boiler -- Combustion & Fuel,True,False,literal_constant,0,0,0,
TOTAL_FUEL_CONSUMPTION_GCAL_H,Boiler -- Combustion & Fuel,True,False,literal_constant,0,0,0,
TOTAL_FUEL_FLOW,Boiler -- Combustion & Fuel,True,False,literal_constant,0,0,0,
TOTAL_FUEL_GAIN_LOSS,Boiler -- Combustion & Fuel,True,False,literal_constant,0,0,0,
TOTAL_FUEL_TO_AIR_RATIO,Boiler -- Combustion & Fuel,True,False,literal_constant,0,0,0,
Total_Air_Consumption,Boiler -- Air System,True,False,fully_blocked,11,0,11,Decoke_check; Instr_air_to_CW_in_m3ph; Instr_air_to_EG1_in_kgph; Instr_air_to_EG2_in_kgph; Instr_air_to_EG3_in_kgph; Instr_air_to_Eth_in_tph; Instr_air_to_LAO_in_kgph; Plant_air_to_EG1_in_kgph; Plant_air_to_EG2_in_kgph; Plant_air_to_EG3_in_kgph; Plant_air_to_LAO_in_kgph
Total_Air_Demand,Boiler -- Air System,True,False,partially_blocked,10,2,8,Air_Compressor_B_Discharge_Pressure; Air_Compressor_C_Discharge_Pressure; Air_Compressor_Turbine_A_RPM; Air_Compressor_Turbine_D_RPM; Air_compressor_A_Discharge_flow_raw; Air_compressor_B_Discharge_flow_raw; Air_compressor_C_Discharge_flow_raw; Air_compressor_D_Discharge_flow_raw
Total_Air_Demand_Benefit,Boiler -- Air System,True,False,depends_on_non_pi_refs,0,0,3,Air_KPI_doller_actual; Total_Air_Demand_actual; Total_Air_Demand_optimum
Total_Air_Demand_benifit,Boiler -- Air System,True,False,depends_on_non_pi_refs,0,0,2,Total_Air_Demand_actual; Total_Air_Demand_optimum
Total_Air_to_Header,Boiler -- Air System,True,False,partially_blocked,10,2,8,AC_A_Flow_To_Header_raw; AC_B_Flow_To_Header_raw; AC_C_Flow_To_Header_raw; AC_D_Flow_To_Header_raw; Air_Compressor_B_Discharge_Pressure; Air_Compressor_C_Discharge_Pressure; Air_Compressor_Turbine_A_RPM; Air_Compressor_Turbine_D_RPM
Total_BFW_Consumption,Boiler -- BFW System,True,True,partially_blocked,32,5,27,BFW_TO_LAO_raw; BFW_to_EOEG_1_raw; BFW_to_EOEG_2_raw; BFW_to_EOEG_3_raw; DSP_BFW_TO_CAUSTIC_DILUTION_raw; DSP_BFW_TO_EG1_raw; DSP_BFW_TO_EG2_raw; DSP_BFW_TO_EG3_raw; DSP_BFW_TO_ETH_raw; Deaerator_A_LPS_raw; Deaerator_B_LPS_raw; EG1_DEG_production_flow; EG1_HEG_production_flow; EG1_MEG_production_flow; EG1_TEG_production_flow; EG2_DEG_production_flow; EG2_HEG_production_flow; EG2_MEG_production_flow; EG2_TEG_production_flow; EG3_DEG_production_flow; EG3_HEG_production_flow; EG3_MEG_production_flow; EG3_TEG_production_flow; LAO_Load_raw; Total_Ethylene_Production_ETH_Plant; VHP_BFW_FROM_U_O; VHP_DESPHTR_BFW_FROM_U_O
Total_BFW_Generated,Boiler -- BFW System,True,True,partially_blocked,46,3,43,BOILER_A_CBD; BOILER_B_CBD; BOILER_C_CBD; BOILER_D_CBD; BOILER_E_CBD; C2R_turbine_Inlet_steam_flow; C3R_turbine_Inlet_steam_flow; DMW_MAKEUP_Near_Clean_Condensate_Header; DMW_MAKEUP_Near_Suspect_Condensate_Header; DSP_BFW_TO_ETH_raw; Deaerator_A_LPS_raw; Deaerator_B_LPS_raw; EG1_CLEAN_COND_TO_U_O_raw; EG1_DEG_production_flow; EG1_HEG_production_flow; EG1_MEG_production_flow; EG1_TEG_production_flow; EG1_suspect_COND_TO_U_O_raw; EG2_CLEAN_COND_TO_U_O_raw; EG2_DEG_production_flow; EG2_HEG_production_flow; EG2_MEG_production_flow; EG2_TEG_production_flow; EG2_suspect_COND_TO_U_O_raw; EG3_CLEAN_COND_TO_U_O_raw; EG3_DEG_production_flow; EG3_HEG_production_flow; EG3_MEG_production_flow; EG3_TEG_production_flow; EG3_suspect_COND_TO_U_O_raw; ETH_CLEAN_COND_TO_U_O_raw; ETH_suspect_COND_TO_U_O_raw; HP_Steam_Vent_Valve_PC7027_Opening_ETH; HP_to_LP_Let_Down_Valve_Opening_HC7262_ETH; HP_to_LP_Let_Down_Valve_Opening_PC7026_ETH; Polished_Condenstae_to_Deaerator; Quench_water_pump_turbine_Inlet_steam_flow; Regeneration_Gas_Heater_Level; Total_Ethylene_Production_ETH_Plant; VHP_BFW_FROM_U_O; VHP_DESPHTR_BFW_FROM_U_O; VHP_to_HP_Let_Down_Valve_Opening_PX7024A_ETH; VHP_to_HP_Let_Down_Valve_Opening_PX7024B_ETH
Total_BFW_cost_per_hour,Boiler -- BFW System,True,False,partially_blocked,142,54,88,Arrazi_Plant_Load; BFW_TO_LAO_raw; BFW_to_EOEG_1_raw; BFW_to_EOEG_2_raw; BFW_to_EOEG_3_raw; BOILER_A_FLUE_GAS_OXGYGEN; BOILER_B_FLUE_GAS_OXGYGEN; BOILER_C_FLUE_GAS_OXGYGEN; BOILER_D_FLUE_GAS_OXGYGEN; BOILER_E_FLUE_GAS_OXGYGEN; Boielr_B_Fuel_Gas_Flow; Boiler_A_Combustion_Air_Temperature; Boiler_A_Main_Fuel_Gas_Temperature; Boiler_B_Combustion_Air_Temperature; Boiler_B_Main_Fuel_Gas_Temperature; Boiler_C_Combustion_Air_Temperature; Boiler_C_Main_Fuel_Gas_Temperature; Boiler_D_Combustion_Air_Temperature; Boiler_D_Main_Fuel_Gas_Temperature; Boiler_E_Combustion_Air_Temp; Boiler_E_Main_Fuel_Gas_Temperature; C2R_turbine_Inlet_steam_flow; C3R_turbine_Inlet_steam_flow; DSP_BFW_TO_CAUSTIC_DILUTION_raw; DSP_BFW_TO_EG1_raw; DSP_BFW_TO_EG2_raw; DSP_BFW_TO_EG3_raw; DSP_BFW_TO_ETH_raw; Deaerator_A_LPS_raw; Deaerator_B_LPS_raw; EG1_CLEAN_COND_TO_U_O_raw; EG1_DEG_production_flow; EG1_Fresh_Ethylene; EG1_Fresh_Oxygen; EG1_HEG_production_flow; EG1_LP_Steam_from_V_2112; EG1_LP_Steam_from_V_2122; EG1_LP_Steam_from_V_2920; EG1_LP_to_C_2220; EG1_LP_to_C_2310; EG1_LP_to_C_2510; EG1_LP_to_C_2570; EG1_LP_to_E_2220; EG1_LP_to_E_2310; EG1_LP_to_E_2523; EG1_MEG_production_flow; EG1_TEG_production_flow; EG1_suspect_COND_TO_U_O_raw; EG2_CLEAN_COND_TO_U_O_raw; EG2_DEG_production_flow; EG2_HEG_production_flow; EG2_MEG_production_flow; EG2_TEG_production_flow; EG2_suspect_COND_TO_U_O_raw; EG3_CLEAN_COND_TO_U_O_raw; EG3_DEG_production_flow; EG3_HEG_production_flow; EG3_MEG_production_flow; EG3_TEG_production_flow; EG3_suspect_COND_TO_U_O_raw; ETH_CLEAN_COND_TO_U_O_raw; ETH_suspect_COND_TO_U_O_raw; Fuel_BLR_1_raw; Fuel_BLR_2_raw; Fuel_BLR_3_raw; Fuel_BLR_4_raw; Fuel_BLR_5_raw; HP_Steam_Enthalpy; HP_Steam_Vent_Valve_PC7027_Opening_ETH; HP_to_LP_Let_Down_Valve_Opening_HC7262_ETH; HP_to_LP_Let_Down_Valve_Opening_PC7026_ETH; HP_to_MP_Letdown_Valve_Opening_PV0007A_UO; HP_to_MP_Letdown_Valve_Opening_PV0007B_UO; LAO_Load_raw; LHV; LP_Steam_Enthalpy; MP_Steam_Enthalpy; MP_to_LP_Letdown_Valve_Opening_PV013A_UO; MP_to_LP_Letdown_Valve_Opening_PV013B_UO; MP_to_LP_Letdown_Valve_Opening_PV31_UO; MP_to_LP_Letdown_Valve_Opening_PV32_UO; Quench_water_pump_turbine_Inlet_steam_flow; Regeneration_Gas_Heater_Level; Total_Ethylene_Production_ETH_Plant; VHP_BFW_FROM_U_O; VHP_DESPHTR_BFW_FROM_U_O; VHP_to_HP_Let_Down_Valve_Opening_PX7024A_ETH; VHP_to_HP_Let_Down_Valve_Opening_PX7024B_ETH
Total_BLR_HPS_Generation,Energy KPI / Imbalance,False,True,fully_computable,5,5,0,
Total_Boilers_Running,Boiler -- Performance & Energy,True,True,fully_computable,5,5,0,
Total_Fuel_Compostion_Mass,Boiler -- Combustion & Fuel,True,False,partially_blocked,9,8,1,Arrazi_Plant_Load
Total_Fuel_Consumption,Boiler -- Combustion & Fuel,True,False,partially_blocked,69,24,45,Arrazi_Plant_Load; BOILER_A_FLUE_GAS_OXGYGEN; BOILER_B_FLUE_GAS_OXGYGEN; BOILER_C_FLUE_GAS_OXGYGEN; BOILER_D_FLUE_GAS_OXGYGEN; BOILER_E_FLUE_GAS_OXGYGEN; Boielr_B_Fuel_Gas_Flow; Boiler_A_Combustion_Air_Temperature; Boiler_A_Main_Fuel_Gas_Temperature; Boiler_B_Combustion_Air_Temperature; Boiler_B_Main_Fuel_Gas_Temperature; Boiler_C_Combustion_Air_Temperature; Boiler_C_Main_Fuel_Gas_Temperature; Boiler_D_Combustion_Air_Temperature; Boiler_D_Main_Fuel_Gas_Temperature; Boiler_E_Combustion_Air_Temp; Boiler_E_Main_Fuel_Gas_Temperature; EG1_DEG_production_flow; EG1_HEG_production_flow; EG1_MEG_production_flow; EG1_TEG_production_flow; EG2_DEG_production_flow; EG2_HEG_production_flow; EG2_MEG_production_flow; EG2_TEG_production_flow; EG3_DEG_production_flow; EG3_HEG_production_flow; EG3_MEG_production_flow; EG3_TEG_production_flow; FUEL_GAS_From_UO_to_ETH_raw; FUEL_GAS_From_UO_to_Flare_raw; FUEL_GAS_From_UO_to_Incinerator_raw; FUEL_GAS_From_UO_to_LAO_A; FUEL_GAS_From_UO_to_LAO_B; Fuel_BLR_1_raw; Fuel_BLR_2_raw; Fuel_BLR_3_raw; Fuel_BLR_4_raw; Fuel_BLR_5_raw; LAO_Load_raw; LHV; NG_Fuel_to_EG1_raw; NG_Fuel_to_EG2_raw; NG_Fuel_to_EG3_raw; Total_Ethylene_Production_ETH_Plant
Total_Fuel_Consumption_U_O,Boiler -- Combustion & Fuel,True,False,partially_blocked,49,24,25,Arrazi_Plant_Load; BOILER_A_FLUE_GAS_OXGYGEN; BOILER_B_FLUE_GAS_OXGYGEN; BOILER_C_FLUE_GAS_OXGYGEN; BOILER_D_FLUE_GAS_OXGYGEN; BOILER_E_FLUE_GAS_OXGYGEN; Boielr_B_Fuel_Gas_Flow; Boiler_A_Combustion_Air_Temperature; Boiler_A_Main_Fuel_Gas_Temperature; Boiler_B_Combustion_Air_Temperature; Boiler_B_Main_Fuel_Gas_Temperature; Boiler_C_Combustion_Air_Temperature; Boiler_C_Main_Fuel_Gas_Temperature; Boiler_D_Combustion_Air_Temperature; Boiler_D_Main_Fuel_Gas_Temperature; Boiler_E_Combustion_Air_Temp; Boiler_E_Main_Fuel_Gas_Temperature; FUEL_GAS_From_UO_to_Flare_raw; FUEL_GAS_From_UO_to_Incinerator_raw; Fuel_BLR_1_raw; Fuel_BLR_2_raw; Fuel_BLR_3_raw; Fuel_BLR_4_raw; Fuel_BLR_5_raw; LHV
Total_Fuel_Consumption_without_Boilers,Boiler -- Performance & Energy,True,False,fully_blocked,22,0,22,EG1_DEG_production_flow; EG1_HEG_production_flow; EG1_MEG_production_flow; EG1_TEG_production_flow; EG2_DEG_production_flow; EG2_HEG_production_flow; EG2_MEG_production_flow; EG2_TEG_production_flow; EG3_DEG_production_flow; EG3_HEG_production_flow; EG3_MEG_production_flow; EG3_TEG_production_flow; FUEL_GAS_From_UO_to_ETH_raw; FUEL_GAS_From_UO_to_Flare_raw; FUEL_GAS_From_UO_to_Incinerator_raw; FUEL_GAS_From_UO_to_LAO_A; FUEL_GAS_From_UO_to_LAO_B; LAO_Load_raw; NG_Fuel_to_EG1_raw; NG_Fuel_to_EG2_raw; NG_Fuel_to_EG3_raw; Total_Ethylene_Production_ETH_Plant
